ticker,series,target_date,ts_end,mean_price,close_price,yes_bid_close,yes_ask_close,volume,open_interest
KXHIGHTBOS-26APR11-B61.5,KXHIGHTBOS,2026-04-11,1775912400,0.2322,0.2600,0.2500,0.2600,223.00,1040.00
KXHIGHTBOS-26APR11-B61.5,KXHIGHTBOS,2026-04-11,1775916000,0.2450,0.2000,0.1700,0.2100,115.00,1134.00
KXHIGHTBOS-26APR11-B61.5,KXHIGHTBOS,2026-04-11,1775919600,0.2286,0.1900,0.1900,0.2300,125.00,1200.00
KXHIGHTBOS-26APR11-B61.5,KXHIGHTBOS,2026-04-11,1775923200,0.1597,0.1600,0.1200,0.1500,364.00,1489.00
KXHIGHTBOS-26APR11-B61.5,KXHIGHTBOS,2026-04-11,1775926800,0.1725,0.1500,0.1500,0.1600,288.00,1726.00
KXHIGHTBOS-26APR11-B61.5,KXHIGHTBOS,2026-04-11,1775930400,0.2115,0.3700,0.3000,0.3200,316.00,1941.00
KXHIGHTBOS-26APR09-T60,KXHIGHTBOS,2026-04-09,1775732400,0.0100,0.0100,0.0100,0.0200,27.00,757.00
KXHIGHTBOS-26APR09-T60,KXHIGHTBOS,2026-04-09,1775736000,0.0180,0.0100,0.0100,0.0200,266.32,870.32
KXHIGHTBOS-26APR09-T60,KXHIGHTBOS,2026-04-09,1775739600,0.0144,0.0100,0.0000,0.0100,584.04,1387.00
KXHIGHTBOS-26APR09-T60,KXHIGHTBOS,2026-04-09,1775743200,0.0107,0.0100,0.0100,0.0300,376.14,1763.14
KXHIGHTBOS-26APR09-T60,KXHIGHTBOS,2026-04-09,1775746800,0.0100,0.0100,0.0100,0.0200,65.23,1828.37
KXHIGHTBOS-26APR09-T60,KXHIGHTBOS,2026-04-09,1775750400,0.0189,0.0100,0.0100,0.0300,201.00,1937.37
KXHIGHTBOS-26APR09-T60,KXHIGHTBOS,2026-04-09,1775754000,0.0300,0.0300,0.0000,0.0300,6.00,1942.37
KXHIGHTBOS-26APR09-T60,KXHIGHTBOS,2026-04-09,1775757600,0.1277,0.1600,0.1800,0.3200,2258.04,3251.05
KXHIGHTBOS-26APR10-B68.5,KXHIGHTBOS,2026-04-10,1775818800,0.2533,0.2500,0.1900,0.2500,45.18,768.83
KXHIGHTBOS-26APR10-B68.5,KXHIGHTBOS,2026-04-10,1775822400,0.3346,0.3500,0.2600,0.3700,157.50,921.31
KXHIGHTBOS-26APR10-B68.5,KXHIGHTBOS,2026-04-10,1775826000,0.3186,0.3300,0.2600,0.3600,186.46,1096.77
KXHIGHTBOS-26APR10-B68.5,KXHIGHTBOS,2026-04-10,1775829600,0.3766,0.3400,0.3100,0.3400,344.74,1304.70
KXHIGHTBOS-26APR10-B68.5,KXHIGHTBOS,2026-04-10,1775833200,0.4044,0.3000,0.3100,0.3400,485.51,1642.09
KXHIGHTBOS-26APR10-B68.5,KXHIGHTBOS,2026-04-10,1775836800,0.3876,0.5100,0.4800,0.5000,666.82,2171.44
KXHIGHTBOS-26APR10-B68.5,KXHIGHTBOS,2026-04-10,1775840400,0.4549,0.3700,0.3700,0.4800,304.47,2311.27
KXHIGHTBOS-26APR10-B68.5,KXHIGHTBOS,2026-04-10,1775844000,0.5331,0.6000,0.5500,0.6000,1412.41,3037.72
KXHIGHTBOS-26APR11-T64,KXHIGHTBOS,2026-04-11,1775905200,0.0300,0.0300,0.0200,0.0300,31.00,683.00
KXHIGHTBOS-26APR11-T64,KXHIGHTBOS,2026-04-11,1775908800,0.0280,0.0200,0.0300,0.0400,191.00,846.00
KXHIGHTBOS-26APR11-T64,KXHIGHTBOS,2026-04-11,1775912400,0.0294,0.0200,0.0200,0.0300,609.00,1428.00
KXHIGHTBOS-26APR11-T64,KXHIGHTBOS,2026-04-11,1775916000,0.0219,0.0200,0.0100,0.0200,1583.00,2969.00
KXHIGHTBOS-26APR11-T64,KXHIGHTBOS,2026-04-11,1775919600,0.0189,0.0100,0.0100,0.0200,63.00,2995.00
KXHIGHTBOS-26APR11-T64,KXHIGHTBOS,2026-04-11,1775923200,0.0108,0.0200,0.0100,0.0200,657.00,3490.00
KXHIGHTBOS-26APR11-T64,KXHIGHTBOS,2026-04-11,1775926800,0.0187,0.0200,0.0100,0.0200,356.00,3523.00
KXHIGHTBOS-26APR11-T64,KXHIGHTBOS,2026-04-11,1775930400,0.0170,0.0100,0.0100,0.0200,286.00,3634.00
KXHIGHTBOS-26APR07-B52.5,KXHIGHTBOS,2026-04-07,1775559600,0.0200,0.0200,0.0200,0.0300,2.00,1559.00
KXHIGHTBOS-26APR07-B52.5,KXHIGHTBOS,2026-04-07,1775563200,0.0102,0.0100,0.0100,0.0200,180.00,1737.00
KXHIGHTBOS-26APR07-B52.5,KXHIGHTBOS,2026-04-07,1775566800,0.0113,0.0100,0.0000,0.0100,704.00,2377.00
KXHIGHTBOS-26APR07-B52.5,KXHIGHTBOS,2026-04-07,1775570400,0.0100,0.0100,0.0000,0.0100,12.00,2383.00
KXHIGHTBOS-26APR07-B52.5,KXHIGHTBOS,2026-04-07,1775574000,0.0100,0.0100,0.0000,0.0400,317.00,2591.00
KXHIGHTBOS-26APR07-B52.5,KXHIGHTBOS,2026-04-07,1775577600,,,0.0000,0.0100,0.00,2591.00
KXHIGHTBOS-26APR07-B52.5,KXHIGHTBOS,2026-04-07,1775581200,0.0100,0.0100,0.0000,0.0100,45.00,2633.00
KXHIGHTBOS-26APR07-B52.5,KXHIGHTBOS,2026-04-07,1775584800,,,0.0000,0.0100,0.00,2633.00
KXHIGHTBOS-26APR12-B49.5,KXHIGHTBOS,2026-04-12,1775991600,0.0460,0.0800,0.0700,0.0800,108.00,487.00
KXHIGHTBOS-26APR12-B49.5,KXHIGHTBOS,2026-04-12,1775995200,0.1116,0.1200,0.0800,0.1200,50.00,532.00
KXHIGHTBOS-26APR12-B49.5,KXHIGHTBOS,2026-04-12,1775998800,0.0965,0.0500,0.0600,0.0800,150.00,650.00
KXHIGHTBOS-26APR12-B49.5,KXHIGHTBOS,2026-04-12,1776002400,0.0700,0.0700,0.0600,0.0700,35.00,677.00
KXHIGHTBOS-26APR12-B49.5,KXHIGHTBOS,2026-04-12,1776006000,0.1264,0.1700,0.1000,0.1500,489.00,1145.00
KXHIGHTBOS-26APR12-B49.5,KXHIGHTBOS,2026-04-12,1776009600,0.2087,0.2400,0.2300,0.2600,414.00,1403.00
KXHIGHTBOS-26APR12-B49.5,KXHIGHTBOS,2026-04-12,1776013200,0.1209,0.0700,0.0700,0.0800,253.00,1462.00
KXHIGHTBOS-26APR12-B49.5,KXHIGHTBOS,2026-04-12,1776016800,0.2490,0.4300,0.4100,0.4400,584.00,1791.00
KXHIGHTBOS-26APR10-T64,KXHIGHTBOS,2026-04-10,1775818800,0.1400,0.1400,0.1400,0.1500,80.00,2623.38
KXHIGHTBOS-26APR10-T64,KXHIGHTBOS,2026-04-10,1775822400,0.0802,0.0500,0.0400,0.0900,545.86,2856.24
KXHIGHTBOS-26APR10-T64,KXHIGHTBOS,2026-04-10,1775826000,0.0256,0.0200,0.0200,0.0300,870.22,3716.46
KXHIGHTBOS-26APR10-T64,KXHIGHTBOS,2026-04-10,1775829600,0.0193,0.0100,0.0100,0.0200,397.09,3982.55
KXHIGHTBOS-26APR10-T64,KXHIGHTBOS,2026-04-10,1775833200,0.0145,0.0100,0.0100,0.0200,655.32,4463.87
KXHIGHTBOS-26APR10-T64,KXHIGHTBOS,2026-04-10,1775836800,0.0110,0.0100,0.0100,0.0200,265.73,4527.60
KXHIGHTBOS-26APR10-T64,KXHIGHTBOS,2026-04-10,1775840400,0.0108,0.0100,0.0000,0.0100,255.27,4743.87
KXHIGHTBOS-26APR10-T64,KXHIGHTBOS,2026-04-10,1775844000,0.0100,0.0100,0.0000,0.0100,47.24,4763.87
KXHIGHTBOS-26APR12-B53.5,KXHIGHTBOS,2026-04-12,1775991600,0.2340,0.1500,0.1400,0.2500,15.00,1156.00
KXHIGHTBOS-26APR12-B53.5,KXHIGHTBOS,2026-04-12,1775995200,0.1991,0.1800,0.1700,0.1900,228.00,1323.00
KXHIGHTBOS-26APR12-B53.5,KXHIGHTBOS,2026-04-12,1775998800,0.2159,0.2500,0.2500,0.2700,478.00,1755.00
KXHIGHTBOS-26APR12-B53.5,KXHIGHTBOS,2026-04-12,1776002400,0.2611,0.2900,0.2500,0.2600,668.00,2284.00
KXHIGHTBOS-26APR12-B53.5,KXHIGHTBOS,2026-04-12,1776006000,0.2525,0.2500,0.2200,0.2400,718.00,2438.00
KXHIGHTBOS-26APR12-B53.5,KXHIGHTBOS,2026-04-12,1776009600,0.2544,0.2500,0.2300,0.2400,215.00,2575.00
KXHIGHTBOS-26APR12-B53.5,KXHIGHTBOS,2026-04-12,1776013200,0.2205,0.2200,0.2100,0.2200,190.00,2579.00
KXHIGHTBOS-26APR12-B53.5,KXHIGHTBOS,2026-04-12,1776016800,0.1325,0.1300,0.1200,0.1300,648.00,2854.00
KXHIGHTBOS-26APR11-B63.5,KXHIGHTBOS,2026-04-11,1775905200,0.0502,0.0700,0.0700,0.0800,83.00,637.00
KXHIGHTBOS-26APR11-B63.5,KXHIGHTBOS,2026-04-11,1775908800,0.0797,0.0700,0.0700,0.0800,79.00,665.00
KXHIGHTBOS-26APR11-B63.5,KXHIGHTBOS,2026-04-11,1775912400,0.0598,0.0600,0.0500,0.0600,365.00,1015.00
KXHIGHTBOS-26APR11-B63.5,KXHIGHTBOS,2026-04-11,1775916000,0.0689,0.0700,0.0700,0.0800,85.00,1084.00
KXHIGHTBOS-26APR11-B63.5,KXHIGHTBOS,2026-04-11,1775919600,0.0700,0.0700,0.0700,0.0800,4.00,1088.00
KXHIGHTBOS-26APR11-B63.5,KXHIGHTBOS,2026-04-11,1775923200,0.0639,0.0400,0.0300,0.0400,61.00,1124.00
KXHIGHTBOS-26APR11-B63.5,KXHIGHTBOS,2026-04-11,1775926800,0.0314,0.0300,0.0300,0.0400,113.00,1222.00
KXHIGHTBOS-26APR11-B63.5,KXHIGHTBOS,2026-04-11,1775930400,0.0353,0.0500,0.0300,0.0500,190.00,1332.00
KXHIGHTBOS-26APR08-B38.5,KXHIGHTBOS,2026-04-08,1775646000,0.1336,0.1400,0.1400,0.1500,328.00,884.00
KXHIGHTBOS-26APR08-B38.5,KXHIGHTBOS,2026-04-08,1775649600,0.1835,0.2000,0.1700,0.2100,971.00,1850.00
KXHIGHTBOS-26APR08-B38.5,KXHIGHTBOS,2026-04-08,1775653200,0.1906,0.1600,0.1600,0.2000,366.00,2192.00
KXHIGHTBOS-26APR08-B38.5,KXHIGHTBOS,2026-04-08,1775656800,0.1575,0.1700,0.1700,0.1800,717.00,2666.00
KXHIGHTBOS-26APR08-B38.5,KXHIGHTBOS,2026-04-08,1775660400,0.1512,0.0800,0.0800,0.0900,500.00,2805.00
KXHIGHTBOS-26APR08-B38.5,KXHIGHTBOS,2026-04-08,1775664000,0.1855,0.1200,0.1600,0.2200,649.00,3107.00
KXHIGHTBOS-26APR08-B38.5,KXHIGHTBOS,2026-04-08,1775667600,0.1219,0.0700,0.0600,0.1100,514.00,3332.00
KXHIGHTBOS-26APR08-B38.5,KXHIGHTBOS,2026-04-08,1775671200,0.1587,0.2600,0.1800,0.2500,929.00,3484.00
KXHIGHTBOS-26APR11-T57,KXHIGHTBOS,2026-04-11,1775905200,0.0654,0.0600,0.0500,0.0600,137.00,1226.00
KXHIGHTBOS-26APR11-T57,KXHIGHTBOS,2026-04-11,1775908800,0.0459,0.0300,0.0300,0.0400,632.00,1596.00
KXHIGHTBOS-26APR11-T57,KXHIGHTBOS,2026-04-11,1775912400,0.0325,0.0300,0.0300,0.0400,126.00,1682.00
KXHIGHTBOS-26APR11-T57,KXHIGHTBOS,2026-04-11,1775916000,0.0310,0.0300,0.0300,0.0400,51.00,1694.00
KXHIGHTBOS-26APR11-T57,KXHIGHTBOS,2026-04-11,1775919600,0.0223,0.0300,0.0200,0.0400,854.00,2438.00
KXHIGHTBOS-26APR11-T57,KXHIGHTBOS,2026-04-11,1775923200,0.0212,0.0300,0.0100,0.0200,154.00,2488.00
KXHIGHTBOS-26APR11-T57,KXHIGHTBOS,2026-04-11,1775926800,0.0100,0.0100,0.0000,0.0100,483.00,2971.00
KXHIGHTBOS-26APR11-T57,KXHIGHTBOS,2026-04-11,1775930400,0.0100,0.0100,0.0000,0.0100,859.00,3830.00
KXHIGHTBOS-26APR12-B47.5,KXHIGHTBOS,2026-04-12,1775991600,0.0408,0.0400,0.0400,0.0700,64.00,1002.00
KXHIGHTBOS-26APR12-B47.5,KXHIGHTBOS,2026-04-12,1775995200,0.0236,0.0200,0.0400,0.0700,188.00,986.00
KXHIGHTBOS-26APR12-B47.5,KXHIGHTBOS,2026-04-12,1775998800,0.0291,0.0300,0.0200,0.0300,137.00,1028.00
KXHIGHTBOS-26APR12-B47.5,KXHIGHTBOS,2026-04-12,1776002400,0.0227,0.0200,0.0200,0.0300,154.00,1174.00
KXHIGHTBOS-26APR12-B47.5,KXHIGHTBOS,2026-04-12,1776006000,0.0311,0.0600,0.0500,0.0600,418.00,1526.00
KXHIGHTBOS-26APR12-B47.5,KXHIGHTBOS,2026-04-12,1776009600,0.0184,0.0100,0.0000,0.0100,717.00,1842.00
KXHIGHTBOS-26APR12-B47.5,KXHIGHTBOS,2026-04-12,1776013200,,,0.0000,0.0100,0.00,1842.00
KXHIGHTBOS-26APR12-B47.5,KXHIGHTBOS,2026-04-12,1776016800,0.0100,0.0100,0.0000,0.0100,51.00,1893.00
KXHIGHTBOS-26APR13-B71.5,KXHIGHTBOS,2026-04-13,1776078000,0.2869,0.3600,0.3400,0.3700,42.00,566.00
KXHIGHTBOS-26APR13-B71.5,KXHIGHTBOS,2026-04-13,1776081600,0.3148,0.3700,0.3000,0.3100,132.00,693.00
KXHIGHTBOS-26APR13-B71.5,KXHIGHTBOS,2026-04-13,1776085200,0.3463,0.3100,0.3300,0.3700,158.00,817.00
KXHIGHTBOS-26APR13-B71.5,KXHIGHTBOS,2026-04-13,1776088800,0.3532,0.3700,0.3400,0.3700,257.00,973.00
KXHIGHTBOS-26APR13-B71.5,KXHIGHTBOS,2026-04-13,1776092400,0.3413,0.3500,0.3100,0.3600,104.00,1023.00
KXHIGHTBOS-26APR13-B71.5,KXHIGHTBOS,2026-04-13,1776096000,0.4110,0.4800,0.4800,0.4900,569.00,1423.00
KXHIGHTBOS-26APR13-B71.5,KXHIGHTBOS,2026-04-13,1776099600,0.5180,0.5700,0.5000,0.5100,237.00,1581.00
KXHIGHTBOS-26APR13-B71.5,KXHIGHTBOS,2026-04-13,1776103200,0.4434,0.3000,0.3500,0.3600,180.00,1679.00
KXHIGHTBOS-26APR12-B51.5,KXHIGHTBOS,2026-04-12,1775991600,0.3312,0.3300,0.3300,0.3700,52.00,951.00
KXHIGHTBOS-26APR12-B51.5,KXHIGHTBOS,2026-04-12,1775995200,0.3651,0.4000,0.3600,0.3700,43.00,977.00
KXHIGHTBOS-26APR12-B51.5,KXHIGHTBOS,2026-04-12,1775998800,0.3619,0.3900,0.3600,0.3800,398.00,1342.00
KXHIGHTBOS-26APR12-B51.5,KXHIGHTBOS,2026-04-12,1776002400,0.3640,0.3400,0.3400,0.3500,301.00,1461.00
KXHIGHTBOS-26APR12-B51.5,KXHIGHTBOS,2026-04-12,1776006000,0.3468,0.3900,0.3800,0.3900,187.00,1596.00
KXHIGHTBOS-26APR12-B51.5,KXHIGHTBOS,2026-04-12,1776009600,0.4198,0.5100,0.4200,0.5100,191.00,1777.00
KXHIGHTBOS-26APR12-B51.5,KXHIGHTBOS,2026-04-12,1776013200,0.5385,0.5900,0.6000,0.6100,271.00,1924.00
KXHIGHTBOS-26APR12-B51.5,KXHIGHTBOS,2026-04-12,1776016800,0.6520,0.4500,0.3800,0.4300,823.00,2383.00
KXHIGHTBOS-26APR13-T67,KXHIGHTBOS,2026-04-13,1776078000,0.0400,0.0400,0.0300,0.0400,138.00,1401.00
KXHIGHTBOS-26APR13-T67,KXHIGHTBOS,2026-04-13,1776081600,0.0367,0.0300,0.0300,0.0400,332.00,1661.00
KXHIGHTBOS-26APR13-T67,KXHIGHTBOS,2026-04-13,1776085200,0.0331,0.0300,0.0200,0.0300,226.00,1818.00
KXHIGHTBOS-26APR13-T67,KXHIGHTBOS,2026-04-13,1776088800,0.0205,0.0300,0.0400,0.0500,710.00,2432.00
KXHIGHTBOS-26APR13-T67,KXHIGHTBOS,2026-04-13,1776092400,0.0421,0.0200,0.0200,0.0500,778.00,3124.00
KXHIGHTBOS-26APR13-T67,KXHIGHTBOS,2026-04-13,1776096000,0.0176,0.0200,0.0200,0.0300,430.00,3364.00
KXHIGHTBOS-26APR13-T67,KXHIGHTBOS,2026-04-13,1776099600,0.0492,0.0700,0.0400,0.0500,528.00,3527.00
KXHIGHTBOS-26APR13-T67,KXHIGHTBOS,2026-04-13,1776103200,0.0713,0.0400,0.0300,0.0500,878.00,3725.00
KXHIGHTBOS-26APR13-T74,KXHIGHTBOS,2026-04-13,1776078000,0.1358,0.1400,0.1300,0.1400,66.00,1202.00
KXHIGHTBOS-26APR13-T74,KXHIGHTBOS,2026-04-13,1776081600,0.1697,0.2200,0.1100,0.2000,331.00,1412.00
KXHIGHTBOS-26APR13-T74,KXHIGHTBOS,2026-04-13,1776085200,0.1110,0.1100,0.1000,0.1100,70.00,1411.00
KXHIGHTBOS-26APR13-T74,KXHIGHTBOS,2026-04-13,1776088800,0.1491,0.1300,0.1300,0.1400,213.00,1519.00
KXHIGHTBOS-26APR13-T74,KXHIGHTBOS,2026-04-13,1776092400,0.0981,0.1000,0.0900,0.1000,1130.00,2464.00
KXHIGHTBOS-26APR13-T74,KXHIGHTBOS,2026-04-13,1776096000,0.1075,0.1100,0.1200,0.1300,406.00,2779.00
KXHIGHTBOS-26APR13-T74,KXHIGHTBOS,2026-04-13,1776099600,0.0501,0.0500,0.0500,0.0600,511.00,3175.00
KXHIGHTBOS-26APR13-T74,KXHIGHTBOS,2026-04-13,1776103200,0.0434,0.0400,0.0400,0.0600,595.00,3702.00
KXHIGHTBOS-26APR13-B67.5,KXHIGHTBOS,2026-04-13,1776078000,0.0848,0.1100,0.1100,0.1200,509.00,1292.00
KXHIGHTBOS-26APR13-B67.5,KXHIGHTBOS,2026-04-13,1776081600,0.1042,0.0900,0.0900,0.1000,170.00,1357.00
KXHIGHTBOS-26APR13-B67.5,KXHIGHTBOS,2026-04-13,1776085200,0.0892,0.0800,0.0700,0.0800,241.00,1548.00
KXHIGHTBOS-26APR13-B67.5,KXHIGHTBOS,2026-04-13,1776088800,0.0851,0.1300,0.0800,0.0900,354.00,1754.00
KXHIGHTBOS-26APR13-B67.5,KXHIGHTBOS,2026-04-13,1776092400,0.1234,0.0900,0.0800,0.0900,658.00,2194.00
KXHIGHTBOS-26APR13-B67.5,KXHIGHTBOS,2026-04-13,1776096000,0.0611,0.0500,0.0500,0.0600,210.00,2257.00
KXHIGHTBOS-26APR13-B67.5,KXHIGHTBOS,2026-04-13,1776099600,0.0709,0.1000,0.0900,0.1000,147.00,2368.00
KXHIGHTBOS-26APR13-B67.5,KXHIGHTBOS,2026-04-13,1776103200,0.1346,0.1700,0.1200,0.1600,410.00,2620.00
KXHIGHTBOS-26APR12-T54,KXHIGHTBOS,2026-04-12,1775991600,0.3119,0.2200,0.2400,0.2500,227.00,1902.00
KXHIGHTBOS-26APR12-T54,KXHIGHTBOS,2026-04-12,1775995200,0.2831,0.2700,0.2200,0.2300,240.00,2031.00
KXHIGHTBOS-26APR12-T54,KXHIGHTBOS,2026-04-12,1775998800,0.3440,0.3100,0.3100,0.3200,1468.00,2975.00
KXHIGHTBOS-26APR12-T54,KXHIGHTBOS,2026-04-12,1776002400,0.2865,0.3000,0.2900,0.3000,321.00,3143.00
KXHIGHTBOS-26APR12-T54,KXHIGHTBOS,2026-04-12,1776006000,0.2574,0.2000,0.1500,0.2000,523.00,3395.00
KXHIGHTBOS-26APR12-T54,KXHIGHTBOS,2026-04-12,1776009600,0.1757,0.1300,0.1300,0.1500,416.00,3418.00
KXHIGHTBOS-26APR12-T54,KXHIGHTBOS,2026-04-12,1776013200,0.1654,0.1600,0.1500,0.1600,680.00,4048.00
KXHIGHTBOS-26APR12-T54,KXHIGHTBOS,2026-04-12,1776016800,0.0866,0.0700,0.0700,0.0800,856.00,4500.00
KXHIGHTBOS-26APR13-B69.5,KXHIGHTBOS,2026-04-13,1776078000,0.2356,0.2300,0.2200,0.2300,59.00,811.00
KXHIGHTBOS-26APR13-B69.5,KXHIGHTBOS,2026-04-13,1776081600,0.2165,0.2100,0.2100,0.2200,111.00,903.00
KXHIGHTBOS-26APR13-B69.5,KXHIGHTBOS,2026-04-13,1776085200,0.2006,0.1800,0.2000,0.2500,72.00,942.00
KXHIGHTBOS-26APR13-B69.5,KXHIGHTBOS,2026-04-13,1776088800,0.2029,0.2200,0.2200,0.2300,17.00,952.00
KXHIGHTBOS-26APR13-B69.5,KXHIGHTBOS,2026-04-13,1776092400,0.2706,0.2300,0.2300,0.2400,360.00,1228.00
KXHIGHTBOS-26APR13-B69.5,KXHIGHTBOS,2026-04-13,1776096000,0.1948,0.1800,0.1800,0.1900,421.00,1551.00
KXHIGHTBOS-26APR13-B69.5,KXHIGHTBOS,2026-04-13,1776099600,0.1766,0.1600,0.1600,0.1700,149.00,1574.00
KXHIGHTBOS-26APR13-B69.5,KXHIGHTBOS,2026-04-13,1776103200,0.2176,0.2700,0.2600,0.2700,291.00,1781.00
KXHIGHTBOS-26APR14-B79.5,KXHIGHTBOS,2026-04-14,1776164400,,,0.0200,0.0300,0.00,1061.00
KXHIGHTBOS-26APR14-B79.5,KXHIGHTBOS,2026-04-14,1776168000,0.0323,0.0300,0.0300,0.0400,406.00,1343.00
KXHIGHTBOS-26APR14-B79.5,KXHIGHTBOS,2026-04-14,1776171600,0.0751,0.1000,0.0700,0.1300,1021.00,2004.00
KXHIGHTBOS-26APR14-B79.5,KXHIGHTBOS,2026-04-14,1776175200,0.1056,0.1100,0.1100,0.1200,494.00,2405.00
KXHIGHTBOS-26APR14-B79.5,KXHIGHTBOS,2026-04-14,1776178800,0.1761,0.2600,0.2600,0.2700,903.00,3005.00
KXHIGHTBOS-26APR14-B79.5,KXHIGHTBOS,2026-04-14,1776182400,0.2259,0.2500,0.2200,0.2300,774.00,3308.00
KXHIGHTBOS-26APR14-B79.5,KXHIGHTBOS,2026-04-14,1776186000,0.0922,0.0500,0.0400,0.0700,1758.00,4316.00
KXHIGHTBOS-26APR14-B79.5,KXHIGHTBOS,2026-04-14,1776189600,0.0924,0.1100,0.1100,0.1400,1856.00,5489.00
KXHIGHTBOS-26APR13-B73.5,KXHIGHTBOS,2026-04-13,1776078000,0.1424,0.1400,0.1200,0.1500,41.00,966.00
KXHIGHTBOS-26APR13-B73.5,KXHIGHTBOS,2026-04-13,1776081600,0.2016,0.2800,0.2300,0.2600,629.00,1470.00
KXHIGHTBOS-26APR13-B73.5,KXHIGHTBOS,2026-04-13,1776085200,0.2932,0.2900,0.2600,0.2900,596.00,1973.00
KXHIGHTBOS-26APR13-B73.5,KXHIGHTBOS,2026-04-13,1776088800,0.2498,0.2200,0.2100,0.2200,284.00,2086.00
KXHIGHTBOS-26APR13-B73.5,KXHIGHTBOS,2026-04-13,1776092400,0.1168,0.2000,0.1900,0.2000,965.00,2681.00
KXHIGHTBOS-26APR13-B73.5,KXHIGHTBOS,2026-04-13,1776096000,0.2099,0.1900,0.2000,0.2200,521.00,3135.00
KXHIGHTBOS-26APR13-B73.5,KXHIGHTBOS,2026-04-13,1776099600,0.1954,0.1900,0.1700,0.1800,137.00,3246.00
KXHIGHTBOS-26APR13-B73.5,KXHIGHTBOS,2026-04-13,1776103200,0.1385,0.1400,0.1400,0.1500,335.00,3368.00
KXHIGHTBOS-26APR14-T80,KXHIGHTBOS,2026-04-14,1776164400,0.0100,0.0100,0.0100,0.0200,102.00,1277.00
KXHIGHTBOS-26APR14-T80,KXHIGHTBOS,2026-04-14,1776168000,0.0153,0.0100,0.0100,0.0200,678.00,1568.00
KXHIGHTBOS-26APR14-T80,KXHIGHTBOS,2026-04-14,1776171600,0.0322,0.0400,0.0400,0.0500,387.00,1603.00
KXHIGHTBOS-26APR14-T80,KXHIGHTBOS,2026-04-14,1776175200,0.0574,0.0300,0.0200,0.0300,1336.00,2670.00
KXHIGHTBOS-26APR14-T80,KXHIGHTBOS,2026-04-14,1776178800,0.0730,0.0800,0.0500,0.0600,533.00,2988.00
KXHIGHTBOS-26APR14-T80,KXHIGHTBOS,2026-04-14,1776182400,0.1219,0.1100,0.1000,0.1100,1079.00,3493.00
KXHIGHTBOS-26APR14-T80,KXHIGHTBOS,2026-04-14,1776186000,0.0640,0.0100,0.0100,0.0200,1854.00,4521.00
KXHIGHTBOS-26APR14-T80,KXHIGHTBOS,2026-04-14,1776189600,0.0357,0.0300,0.0300,0.0600,4091.00,8139.00
KXHIGHTBOS-26APR14-B73.5,KXHIGHTBOS,2026-04-14,1776164400,0.3000,0.3000,0.1100,0.3000,15.00,865.00
KXHIGHTBOS-26APR14-B73.5,KXHIGHTBOS,2026-04-14,1776168000,0.3188,0.3600,0.2500,0.3500,384.00,1207.00
KXHIGHTBOS-26APR14-B73.5,KXHIGHTBOS,2026-04-14,1776171600,0.1956,0.1800,0.1800,0.1900,430.00,1386.00
